cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,UniProt.description,Surfaceome.Label,Surfaceome.Label.Source
Osteoblast_2,PSMC1,9.93E-168,0.378871706,0.809,0.448,1.64E-163,26S protease regulatory subunit 4,,
Osteoblast_2,ATP5MC1,1.21E-167,0.530124912,0.964,0.767,2.00E-163,NA,NA,NA
Osteoblast_2,OXA1L,3.73E-167,0.371928694,0.784,0.425,6.15E-163,Mitochondrial inner membrane protein OXA1L,nonsurface,machine learning
Osteoblast_2,ENSCAFG00000013515,7.03E-167,0.549579197,0.893,0.603,1.16E-162,NA,NA,NA
Osteoblast_2,ZNF622,6.00E-166,0.282695604,0.657,0.315,9.91E-162,Zinc finger protein 622,,
Osteoblast_2,EMC9,6.18E-166,0.264077191,0.558,0.245,1.02E-161,ER membrane protein complex subunit 9,,
Osteoblast_2,ZNF24,7.56E-166,0.257040172,0.725,0.359,1.25E-161,Zinc finger protein 24,,
Osteoblast_2,CAD,2.61E-165,0.347245757,0.641,0.316,4.30E-161,CAD protein,,
Osteoblast_2,POLR2I,5.61E-165,0.484096356,0.896,0.609,9.26E-161,DNA-directed RNA polymerase II subunit RPB9,,
Osteoblast_2,NEK9,9.74E-165,0.487837957,0.925,0.66,1.61E-160,Serine/threonine-protein kinase Nek9,,
Osteoblast_2,EMC3,1.76E-164,0.365466244,0.73,0.397,2.90E-160,ER membrane protein complex subunit 3,nonsurface,machine learning
Osteoblast_2,LSM7,1.85E-164,0.486306926,0.891,0.589,3.05E-160,U6 snRNA-associated Sm-like protein LSm7,,
Osteoblast_2,PRKCSH,8.32E-164,0.318745034,0.725,0.377,1.37E-159,Glucosidase 2 subunit beta,,
Osteoblast_2,TBCA,8.70E-164,0.47211186,0.935,0.703,1.43E-159,Tubulin-specific chaperone A,,
Osteoblast_2,MOSPD3,1.02E-163,0.271237954,0.581,0.265,1.68E-159,Motile sperm domain-containing protein 3,nonsurface,machine learning
Osteoblast_2,PSMD7,1.31E-163,0.48650058,0.931,0.66,2.16E-159,26S proteasome non-ATPase regulatory subunit 7,,
Osteoblast_2,HOMER2,2.59E-163,0.373086444,0.84,0.499,4.28E-159,Homer protein homolog 2,,
Osteoblast_2,NPC2,8.02E-163,0.717493232,0.952,0.715,1.32E-158,Epididymal secretory protein E1,,
Osteoblast_2,AGA,3.89E-162,0.345295311,0.732,0.388,6.42E-158,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,,
Osteoblast_2,ENSCAFG00000014043,4.11E-162,0.371889045,0.517,0.221,6.79E-158,NA,NA,NA
Osteoblast_2,LMAN2,3.03E-161,0.500512283,0.902,0.661,5.00E-157,Vesicular integral-membrane protein VIP36,surface,machine learning
Osteoblast_2,SRPRA,7.04E-161,0.39110283,0.784,0.455,1.16E-156,NA,NA,NA
Osteoblast_2,OSTC,9.17E-161,0.385159072,0.72,0.392,1.51E-156,Oligosaccharyltransferase complex subunit OSTC,nonsurface,machine learning
Osteoblast_2,NNT,3.91E-160,0.28456509,0.556,0.256,6.46E-156,"NAD(P) transhydrogenase, mitochondrial",nonsurface,neg. trainingset
Osteoblast_2,KLK4,4.29E-160,0.466318219,0.369,0.138,7.08E-156,Kallikrein-4,,
Osteoblast_2,MRPS9,1.81E-159,0.4480149,0.835,0.509,2.99E-155,"28S ribosomal protein S9, mitochondrial",,
Osteoblast_2,ENSCAFG00000004260,2.88E-159,0.445209823,0.967,0.836,4.75E-155,NA,NA,NA
Osteoblast_2,CD320,3.27E-159,0.261703139,0.462,0.19,5.39E-155,CD320 antigen,surface,machine learning
Osteoblast_2,PTN,3.82E-159,0.543010433,0.535,0.232,6.30E-155,Pleiotrophin,,
Osteoblast_2,DDX24,4.07E-159,0.47362526,0.913,0.627,6.72E-155,ATP-dependent RNA helicase DDX24,,
Osteoblast_2,ENSCAFG00000007270,1.40E-158,0.328361984,0.743,0.401,2.32E-154,NA,NA,NA
Osteoblast_2,NFIC,3.34E-158,0.400207517,0.866,0.518,5.51E-154,Nuclear factor 1 C-type,,
Osteoblast_2,ERGIC2,5.57E-158,0.285302359,0.644,0.314,9.20E-154,Endoplasmic reticulum-Golgi intermediate compartment protein 2,nonsurface,machine learning
Osteoblast_2,TRIP11,2.96E-157,0.358939225,0.796,0.446,4.88E-153,Thyroid receptor-interacting protein 11,,
Osteoblast_2,UQCRQ,1.31E-156,0.51794213,0.953,0.768,2.17E-152,Cytochrome b-c1 complex subunit 8,nonsurface,neg. trainingset
Osteoblast_2,POLR2F,1.36E-156,0.461353107,0.902,0.619,2.24E-152,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",,
Osteoblast_2,PCMTD1,4.01E-156,0.326607806,0.687,0.344,6.61E-152,Protein-L-isoaspartate O-methyltransferase domain-containing protein 1,,
Osteoblast_2,FIP1L1,7.93E-155,0.315712785,0.761,0.407,1.31E-150,Pre-mRNA 3'-end-processing factor FIP1,,
Osteoblast_2,HSPB2,8.17E-155,0.316965706,0.302,0.102,1.35E-150,Heat shock protein beta-2,,
Osteoblast_2,GARS1,3.22E-154,0.374155146,0.737,0.405,5.32E-150,NA,NA,NA
Osteoblast_2,EMC8,3.67E-153,0.315119776,0.726,0.378,6.06E-149,ER membrane protein complex subunit 8,,
Osteoblast_2,GHITM,1.71E-152,0.338132499,0.756,0.416,2.82E-148,Growth hormone-inducible transmembrane protein,nonsurface,neg. trainingset
Osteoblast_2,HSD17B10,1.56E-151,0.575529593,0.896,0.625,2.58E-147,3-hydroxyacyl-CoA dehydrogenase type-2,,
Osteoblast_2,ENSCAFG00000019220,8.10E-150,0.462724866,0.887,0.61,1.34E-145,NA,NA,NA
Osteoblast_2,ARHGAP5,1.70E-149,0.286071861,0.69,0.35,2.81E-145,Rho GTPase-activating protein 5,,
Osteoblast_2,SRP68,2.28E-149,0.285957313,0.685,0.348,3.77E-145,Signal recognition particle subunit SRP68,,
Osteoblast_2,SRP19,7.04E-149,0.460082201,0.955,0.777,1.16E-144,Signal recognition particle 19 kDa protein,,
Osteoblast_2,SLC17A9,1.74E-147,0.26526811,0.468,0.205,2.88E-143,Solute carrier family 17 member 9,surface,machine learning
Osteoblast_2,ENSCAFG00000048610,2.52E-147,0.509760205,0.941,0.734,4.16E-143,NA,NA,NA
Osteoblast_2,SRP72,3.17E-147,0.408940858,0.855,0.538,5.22E-143,Signal recognition particle subunit SRP72,,
Osteoblast_2,CHCHD1,1.76E-145,0.378933229,0.865,0.543,2.90E-141,Coiled-coil-helix-coiled-coil-helix domain-containing protein 1,,
Osteoblast_2,MFSD10,4.05E-145,0.260912706,0.643,0.324,6.68E-141,Major facilitator superfamily domain-containing protein 10,nonsurface,machine learning
Osteoblast_2,REXO2,1.95E-144,0.383096942,0.783,0.463,3.21E-140,"Oligoribonuclease, mitochondrial",,
Osteoblast_2,ENSCAFG00000041170,2.59E-144,0.374912356,0.806,0.499,4.27E-140,NA,NA,NA
Osteoblast_2,C7H18orf21,4.18E-144,0.261275836,0.692,0.35,6.89E-140,NA,NA,NA
Osteoblast_2,NDUFS5,3.26E-143,0.38422831,0.963,0.827,5.37E-139,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,,
Osteoblast_2,GNAS,8.94E-143,0.421279741,0.981,0.902,1.47E-138,Neuroendocrine secretory protein 55,,
Osteoblast_2,GNAS,8.94E-143,0.421279741,0.981,0.902,1.47E-138,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,,
Osteoblast_2,GNAS,8.94E-143,0.421279741,0.981,0.902,1.47E-138,Protein ALEX,,
Osteoblast_2,GNAS,8.94E-143,0.421279741,0.981,0.902,1.47E-138,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas,,
Osteoblast_2,MYL9,9.02E-143,0.287913715,0.576,0.27,1.49E-138,Myosin regulatory light polypeptide 9,,
Osteoblast_2,CRELD2,2.47E-142,0.430858068,0.744,0.419,4.08E-138,Cysteine-rich with EGF-like domain protein 2,,
Osteoblast_2,CLEC11A,3.57E-142,0.30230095,0.398,0.157,5.90E-138,C-type lectin domain family 11 member A,,
Osteoblast_2,TXNL4A,4.17E-141,0.320985005,0.817,0.476,6.88E-137,Thioredoxin-like protein 4A,,
Osteoblast_2,PDIA3,4.97E-141,0.605591164,0.923,0.681,8.20E-137,Protein disulfide-isomerase A3,,
Osteoblast_2,FOS,1.44E-140,0.761706926,0.885,0.723,2.38E-136,Proto-oncogene c-Fos,,
Osteoblast_2,NDUFA12,2.11E-140,0.483287001,0.939,0.718,3.48E-136,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,,
Osteoblast_2,TIMM9.1,3.38E-140,0.350346978,0.868,0.545,5.58E-136,NA,NA,NA
Osteoblast_2,PLTP,3.83E-140,0.332661381,0.453,0.201,6.32E-136,Phospholipid transfer protein,,
Osteoblast_2,ACBD6,4.07E-140,0.31608178,0.795,0.467,6.72E-136,Acyl-CoA-binding domain-containing protein 6,,
Osteoblast_2,ENSCAFG00000046381,2.83E-139,0.298620783,0.754,0.413,4.67E-135,NA,NA,NA
Osteoblast_2,ELOB,4.60E-139,0.407349589,0.984,0.912,7.59E-135,NA,NA,NA
Osteoblast_2,GOT1,4.83E-139,0.30055919,0.585,0.292,7.97E-135,"Aspartate aminotransferase, cytoplasmic",,
Osteoblast_2,SPATS2L,5.32E-139,0.3883245,0.52,0.242,8.78E-135,SPATS2-like protein,,
Osteoblast_2,METTL5,7.33E-139,0.26896746,0.679,0.358,1.21E-134,Methyltransferase-like protein 5,,
Osteoblast_2,TMEM147,2.68E-138,0.49721867,0.933,0.741,4.42E-134,Transmembrane protein 147,nonsurface,neg. trainingset
Osteoblast_2,ENSCAFG00000013905,1.03E-137,0.446235268,0.996,0.941,1.70E-133,NA,NA,NA
Osteoblast_2,FGF7,1.73E-136,0.336317894,0.385,0.152,2.85E-132,Fibroblast growth factor 7,,
Osteoblast_2,RUVBL1,5.26E-136,0.48562552,0.646,0.343,8.67E-132,RuvB-like 1,,
Osteoblast_2,SERF1A,1.85E-135,0.293109259,0.608,0.304,3.05E-131,Small EDRK-rich factor 1,nonsurface,machine learning
Osteoblast_2,NRP2,1.91E-135,0.680367999,0.709,0.404,3.15E-131,Neuropilin-2,surface,machine learning
Osteoblast_2,ENSCAFG00000044300,3.85E-135,0.373787121,0.856,0.526,6.36E-131,NA,NA,NA
Osteoblast_2,ENSCAFG00000014370,6.41E-135,0.316399985,0.781,0.448,1.06E-130,NA,NA,NA
Osteoblast_2,DYNLL1.1,1.40E-134,0.389540724,0.938,0.658,2.30E-130,NA,NA,NA
Osteoblast_2,DUS1L,1.40E-134,0.269414673,0.723,0.391,2.31E-130,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like,,
Osteoblast_2,ZNHIT1,3.90E-134,0.325032126,0.796,0.468,6.44E-130,Zinc finger HIT domain-containing protein 1,,
Osteoblast_2,MIA3,6.14E-134,0.33399445,0.775,0.451,1.01E-129,Melanoma inhibitory activity protein 3,,machine learning
Osteoblast_2,SNRPN,7.65E-134,0.823821656,0.594,0.398,1.26E-129,Small nuclear ribonucleoprotein-associated protein N,,
Osteoblast_2,PSMB1,3.16E-133,0.440496384,0.968,0.866,5.22E-129,Proteasome subunit beta type-1,,
Osteoblast_2,OGA,4.91E-133,0.580235472,0.889,0.632,8.10E-129,NA,NA,NA
Osteoblast_2,SMIM12,5.60E-133,0.346246359,0.846,0.519,9.24E-129,Small integral membrane protein 12,nonsurface,machine learning
Osteoblast_2,PDIA6,5.70E-133,0.397961637,0.814,0.491,9.40E-129,Protein disulfide-isomerase A6,,
Osteoblast_2,PRDX2,1.74E-132,0.36983481,0.75,0.429,2.87E-128,Peroxiredoxin-2,,
Osteoblast_2,ENSCAFG00000013683,5.42E-132,0.394910994,0.913,0.664,8.94E-128,NA,NA,NA
Osteoblast_2,MRPL27,7.59E-131,0.393908894,0.893,0.587,1.25E-126,"39S ribosomal protein L27, mitochondrial",,
Osteoblast_2,MANF,4.43E-130,0.451806955,0.919,0.651,7.32E-126,Mesencephalic astrocyte-derived neurotrophic factor,,
Osteoblast_2,ANAPC13,4.65E-129,0.263855488,0.688,0.367,7.67E-125,Anaphase-promoting complex subunit 13,,
Osteoblast_2,RPP21,1.15E-128,0.292955037,0.787,0.457,1.90E-124,Ribonuclease P protein subunit p21,,
Osteoblast_2,PQBP1,1.41E-128,0.338415374,0.776,0.455,2.32E-124,Polyglutamine-binding protein 1,,
Osteoblast_2,APP,1.49E-128,0.388469256,0.888,0.561,2.45E-124,Amyloid beta A4 protein,surface,machine learning
Osteoblast_2,MOCS2,1.75E-128,0.315741224,0.778,0.453,2.89E-124,Molybdopterin synthase catalytic subunit,,
Osteoblast_2,MOCS2,1.75E-128,0.315741224,0.778,0.453,2.89E-124,Molybdopterin synthase sulfur carrier subunit,,
Osteoblast_2,HSP90AB1,1.83E-128,0.44621018,0.993,0.916,3.02E-124,Heat shock protein HSP 90-beta,,
Osteoblast_2,GNPTG,3.41E-128,0.349679646,0.835,0.524,5.62E-124,N-acetylglucosamine-1-phosphotransferase subunit gamma,,
Osteoblast_2,NDUFAF8,8.34E-128,0.306722796,0.792,0.463,1.38E-123,NA,NA,NA
Osteoblast_2,ENSCAFG00000032230,4.14E-127,0.26974362,0.715,0.391,6.83E-123,NA,NA,NA
Osteoblast_2,ENSCAFG00000028908,2.11E-126,0.43451925,0.927,0.706,3.49E-122,NA,NA,NA
Osteoblast_2,SRP54,5.34E-126,0.250571918,0.763,0.438,8.81E-122,Signal recognition particle 54 kDa protein,,
Osteoblast_2,ENSCAFG00000042572,8.63E-126,0.390876596,0.937,0.753,1.42E-121,NA,NA,NA
Osteoblast_2,NDUFA9,1.19E-125,0.319167048,0.815,0.486,1.97E-121,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",,
Osteoblast_2,SEL1L,2.87E-125,0.257614053,0.705,0.391,4.73E-121,Protein sel-1 homolog 1,,machine learning
Osteoblast_2,AIFM2,5.05E-125,0.264632267,0.622,0.325,8.33E-121,Apoptosis-inducing factor 2,,
Osteoblast_2,TIMM50,4.29E-124,0.327240519,0.786,0.459,7.08E-120,Mitochondrial import inner membrane translocase subunit TIM50,nonsurface,machine learning
Osteoblast_2,PHPT1,5.89E-124,0.399931761,0.904,0.631,9.73E-120,14 kDa phosphohistidine phosphatase,,
Osteoblast_2,ENY2,3.84E-123,0.366199741,0.883,0.582,6.33E-119,Transcription and mRNA export factor ENY2,,
Osteoblast_2,CRTAP,5.86E-123,0.326938054,0.627,0.337,9.67E-119,Cartilage-associated protein,,
Osteoblast_2,NT5DC2,7.46E-122,0.260788183,0.641,0.337,1.23E-117,5'-nucleotidase domain-containing protein 2,,
Osteoblast_2,OXT,4.56E-121,0.282079423,0.402,0.171,7.53E-117,Oxytocin-neurophysin 1,,
Osteoblast_2,MGST3,4.71E-121,0.516660452,0.94,0.701,7.77E-117,Microsomal glutathione S-transferase 3,nonsurface,neg. trainingset
Osteoblast_2,ENSCAFG00000002015,5.96E-121,0.319770439,0.63,0.335,9.84E-117,NA,NA,NA
Osteoblast_2,NDUFA8,1.19E-119,0.366342335,0.927,0.684,1.97E-115,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,,
Osteoblast_2,GOLGA4,1.65E-118,0.425585099,0.831,0.548,2.72E-114,Golgin subfamily A member 4,,
Osteoblast_2,NDUFA4L2,4.31E-118,0.96230757,0.312,0.127,7.12E-114,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2,nonsurface,machine learning
Osteoblast_2,ENSCAFG00000031952,7.93E-118,0.338191827,0.996,0.935,1.31E-113,NA,NA,NA
Osteoblast_2,AURKAIP1,2.22E-117,0.38506181,0.79,0.504,3.67E-113,Aurora kinase A-interacting protein,,
Osteoblast_2,TSPAN3,3.60E-117,0.319869908,0.84,0.532,5.95E-113,Tetraspanin-3,surface,machine learning
Osteoblast_2,PSMB4,5.61E-117,0.386915477,0.94,0.725,9.26E-113,Proteasome subunit beta type-4,,
Osteoblast_2,DDX1,1.53E-116,0.267540367,0.812,0.47,2.52E-112,ATP-dependent RNA helicase DDX1,,
Osteoblast_2,ENSCAFG00000032180,2.30E-116,0.356165088,0.806,0.515,3.80E-112,NA,NA,NA
Osteoblast_2,ATP1B1,5.79E-116,0.322351368,0.617,0.338,9.55E-112,Sodium/potassium-transporting ATPase subunit beta-1,surface,pos. trainingset
Osteoblast_2,TARBP2,3.68E-115,0.280955018,0.668,0.371,6.07E-111,RISC-loading complex subunit TARBP2,,
Osteoblast_2,ENSCAFG00000010098,2.17E-114,0.315708428,0.776,0.461,3.58E-110,NA,NA,NA
Osteoblast_2,MRPL51,3.30E-114,0.273478218,0.805,0.463,5.44E-110,"39S ribosomal protein L51, mitochondrial",,
Osteoblast_2,MLEC,6.64E-112,0.291959562,0.759,0.453,1.10E-107,Malectin,nonsurface,neg. trainingset
Osteoblast_2,PSMA7,2.04E-110,0.385766093,0.97,0.869,3.36E-106,Proteasome subunit alpha type-7,,
Osteoblast_2,TOB1,6.97E-110,0.253996962,0.593,0.326,1.15E-105,Protein Tob1,,
Osteoblast_2,PPIE,4.69E-109,0.265711472,0.774,0.466,7.74E-105,Peptidyl-prolyl cis-trans isomerase E,,
Osteoblast_2,LXN,5.27E-109,0.384984986,0.655,0.381,8.69E-105,Latexin,,
Osteoblast_2,TMCO1,1.32E-108,0.422161755,0.763,0.475,2.18E-104,Transmembrane and coiled-coil domain-containing protein 1,nonsurface,machine learning
Osteoblast_2,MCFD2,1.14E-107,0.289462466,0.791,0.498,1.88E-103,Multiple coagulation factor deficiency protein 2,,
Osteoblast_2,TMEM167A,1.56E-107,0.29635317,0.81,0.527,2.58E-103,Protein kish-A,,machine learning
Osteoblast_2,CCT5,5.79E-107,0.359915216,0.928,0.673,9.56E-103,T-complex protein 1 subunit epsilon,,
Osteoblast_2,ND4L,2.18E-106,0.361480838,0.855,0.589,3.60E-102,NA,NA,NA
Osteoblast_2,VDAC2,5.38E-106,0.3595183,0.952,0.756,8.88E-102,Voltage-dependent anion-selective channel protein 2,,
Osteoblast_2,ENSCAFG00000046637,9.61E-106,0.401441824,0.983,0.893,1.59E-101,NA,NA,NA
Osteoblast_2,PSMG4,4.30E-105,0.383901289,0.88,0.598,7.09E-101,Proteasome assembly chaperone 4,,
Osteoblast_2,FDPS,7.60E-105,0.311222334,0.691,0.401,1.25E-100,Farnesyl pyrophosphate synthase,nonsurface,machine learning
Osteoblast_2,PSMA3,6.85E-102,0.306269751,0.876,0.592,1.13E-97,Proteasome subunit alpha type-3,,
Osteoblast_2,EBNA1BP2,1.09E-101,0.282876706,0.837,0.528,1.80E-97,Probable rRNA-processing protein EBP2,,
Osteoblast_2,ENSCAFG00000006545,2.76E-101,0.378812159,0.955,0.818,4.56E-97,NA,NA,NA
Osteoblast_2,ENSCAFG00000048619,3.60E-101,0.493775357,0.989,0.934,5.93E-97,NA,NA,NA
Osteoblast_2,PFDN6,4.68E-101,0.359722052,0.897,0.64,7.72E-97,Prefoldin subunit 6,,
Osteoblast_2,NOP58,5.67E-101,0.326254941,0.743,0.446,9.35E-97,Nucleolar protein 58,,
Osteoblast_2,ENSCAFG00000014648,4.07E-100,0.322943813,0.862,0.594,6.71E-96,NA,NA,NA
Osteoblast_2,NDUFV3,5.88E-100,0.33308251,0.876,0.577,9.70E-96,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",,
Osteoblast_2,CILP2,2.94E-99,0.408160259,0.915,0.692,4.85E-95,Cartilage intermediate layer protein 2,,
Osteoblast_2,NPM1,1.51E-98,0.443174588,0.976,0.864,2.49E-94,Nucleophosmin,,
Osteoblast_2,BZW2,1.85E-98,0.256834298,0.803,0.469,3.06E-94,Basic leucine zipper and W2 domain-containing protein 2,,
Osteoblast_2,ISCU,2.66E-97,0.287529223,0.74,0.448,4.39E-93,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial",,
Osteoblast_2,ENSCAFG00000049043,5.01E-97,0.345343448,0.996,0.972,8.26E-93,NA,NA,NA
Osteoblast_2,MYG1,7.52E-96,0.278122277,0.811,0.498,1.24E-91,NA,NA,NA
Osteoblast_2,COX5B,2.99E-95,0.39004218,0.961,0.837,4.93E-91,"Cytochrome c oxidase subunit 5B, mitochondrial",,
Osteoblast_2,TOMM6,9.99E-94,0.42116307,0.913,0.701,1.65E-89,Mitochondrial import receptor subunit TOM6 homolog,,
Osteoblast_2,ENSCAFG00000008879,4.89E-93,0.284622422,0.866,0.568,8.07E-89,NA,NA,NA
Osteoblast_2,OCIAD1,4.95E-93,0.283365875,0.841,0.556,8.17E-89,OCIA domain-containing protein 1,,
Osteoblast_2,EEF1D,2.58E-92,0.35910472,0.966,0.865,4.26E-88,Elongation factor 1-delta,,
Osteoblast_2,NDUFB8,3.82E-92,0.442175727,0.923,0.726,6.30E-88,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",nonsurface,neg. trainingset
Osteoblast_2,IGF2R,9.18E-92,0.272045157,0.683,0.423,1.51E-87,Cation-independent mannose-6-phosphate receptor,surface,machine learning
Osteoblast_2,CD63,1.94E-91,0.45266901,0.98,0.895,3.20E-87,CD63 antigen,surface,machine learning
Osteoblast_2,HSBP1,2.77E-91,0.281979714,0.904,0.665,4.57E-87,Heat shock factor-binding protein 1,,
Osteoblast_2,DRG1,9.53E-91,0.277092514,0.584,0.325,1.57E-86,Developmentally-regulated GTP-binding protein 1,,
Osteoblast_2,DNAJC19,1.34E-90,0.329199683,0.927,0.689,2.22E-86,Mitochondrial import inner membrane translocase subunit TIM14,nonsurface,neg. trainingset
Osteoblast_2,RBX1,2.94E-89,0.365192829,0.91,0.694,4.86E-85,E3 ubiquitin-protein ligase RBX1,,
Osteoblast_2,GCSH,4.00E-89,0.314041449,0.855,0.578,6.60E-85,"Glycine cleavage system H protein, mitochondrial",,
Osteoblast_2,ATP5F1D,4.23E-89,0.3786946,0.934,0.742,6.98E-85,NA,NA,NA
Osteoblast_2,CCT3,9.55E-89,0.301270302,0.908,0.641,1.58E-84,T-complex protein 1 subunit gamma,,
Osteoblast_2,CHCHD2,1.03E-88,0.315892477,0.974,0.864,1.71E-84,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial",,
Osteoblast_2,GUK1,5.54E-88,0.270139611,0.856,0.567,9.14E-84,Guanylate kinase,,
Osteoblast_2,ENSCAFG00000045775,1.32E-87,0.266084822,0.878,0.597,2.18E-83,NA,NA,NA
Osteoblast_2,ENSCAFG00000002541,2.99E-87,0.398891353,0.959,0.797,4.93E-83,NA,NA,NA
Osteoblast_2,ENSCAFG00000017228,6.71E-87,0.302105974,0.689,0.428,1.11E-82,NA,NA,NA
Osteoblast_2,CUTA,1.71E-86,0.259500521,0.797,0.513,2.82E-82,Protein CutA,,
Osteoblast_2,ENSCAFG00000044677,1.96E-86,0.334108651,0.981,0.895,3.24E-82,NA,NA,NA
Osteoblast_2,SNRPD2,1.97E-86,0.344881128,0.968,0.868,3.25E-82,Small nuclear ribonucleoprotein Sm D2,,
Osteoblast_2,RAB2A,2.30E-85,0.371327359,0.904,0.675,3.80E-81,Ras-related protein Rab-2A,,
Osteoblast_2,UBA1,5.28E-85,0.299045065,0.759,0.479,8.71E-81,Ubiquitin-like modifier-activating enzyme 1,nonsurface,machine learning
Osteoblast_2,ROMO1.1,3.57E-83,0.304749329,0.934,0.744,5.89E-79,NA,NA,NA
Osteoblast_2,ENSCAFG00000006821,7.00E-83,0.354119151,0.934,0.752,1.16E-78,NA,NA,NA
Osteoblast_2,ENSCAFG00000030143,4.35E-82,0.253340389,0.829,0.546,7.18E-78,NA,NA,NA
Osteoblast_2,KRT10,4.49E-82,0.317669316,0.894,0.664,7.41E-78,"Keratin, type I cytoskeletal 10",,
Osteoblast_2,TSFM,7.34E-82,0.26732634,0.797,0.499,1.21E-77,"Elongation factor Ts, mitochondrial",,
Osteoblast_2,ENSCAFG00000042602,9.43E-82,0.294732211,0.885,0.615,1.56E-77,NA,NA,NA
Osteoblast_2,NDUFB4,1.60E-81,0.382699749,0.938,0.721,2.63E-77,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,nonsurface,neg. trainingset
Osteoblast_2,VPS28,3.13E-81,0.361670268,0.956,0.825,5.16E-77,Vacuolar protein sorting-associated protein 28 homolog,,
Osteoblast_2,ERH,1.43E-80,0.314949237,0.939,0.734,2.36E-76,Enhancer of rudimentary homolog,,
Osteoblast_2,NAA38,4.17E-80,0.254009525,0.828,0.554,6.87E-76,"N-alpha-acetyltransferase 38, NatC auxiliary subunit",,
Osteoblast_2,MRPL28,6.19E-78,0.350660598,0.915,0.684,1.02E-73,"39S ribosomal protein L28, mitochondrial",,
Osteoblast_2,UQCC2,6.99E-77,0.288376095,0.912,0.68,1.15E-72,Ubiquinol-cytochrome-c reductase complex assembly factor 2,,
Osteoblast_2,ENSCAFG00000031588,1.33E-76,0.278188174,0.922,0.713,2.19E-72,NA,NA,NA
Osteoblast_2,ATP5PF,1.63E-76,0.396094642,0.946,0.798,2.69E-72,NA,NA,NA
Osteoblast_2,ATP5PB,2.15E-76,0.320943801,0.938,0.748,3.55E-72,NA,NA,NA
Osteoblast_2,ENSCAFG00000006913,2.28E-76,0.307763743,0.973,0.888,3.76E-72,NA,NA,NA
Osteoblast_2,S100A1,1.20E-75,0.39846097,0.316,0.147,1.97E-71,Protein S100-A1,,
Osteoblast_2,MTDH,3.69E-75,0.452578746,0.958,0.836,6.09E-71,Protein LYRIC,nonsurface,machine learning
Osteoblast_2,ATOX1,4.59E-75,0.293663394,0.965,0.8,7.57E-71,Copper transport protein ATOX1,,
Osteoblast_2,NIFK,2.73E-74,0.281534515,0.907,0.678,4.50E-70,MKI67 FHA domain-interacting nucleolar phosphoprotein,,
Osteoblast_2,IMP4,3.46E-74,0.286225402,0.804,0.538,5.71E-70,U3 small nucleolar ribonucleoprotein protein IMP4,,
Osteoblast_2,NME2,1.19E-73,0.312173478,0.98,0.887,1.96E-69,Nucleoside diphosphate kinase B,,
Osteoblast_2,METTL26,1.29E-73,0.250620182,0.813,0.541,2.13E-69,NA,NA,NA
Osteoblast_2,NDUFA6,2.64E-73,0.256986247,0.896,0.644,4.35E-69,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,,
Osteoblast_2,PDCD5,7.39E-73,0.320720554,0.901,0.659,1.22E-68,Programmed cell death protein 5,,
Osteoblast_2,SLC25A6,2.08E-72,0.310387327,0.991,0.926,3.43E-68,ADP/ATP translocase 3,nonsurface,neg. trainingset
Osteoblast_2,SERF2,4.43E-71,0.488937458,0.995,0.973,7.30E-67,Small EDRK-rich factor 2,,
Osteoblast_2,DYNC1H1,1.01E-70,0.250706976,0.855,0.609,1.66E-66,Cytoplasmic dynein 1 heavy chain 1,,
Osteoblast_2,ENSCAFG00000043616,2.66E-70,0.306736359,0.963,0.857,4.39E-66,NA,NA,NA
Osteoblast_2,PPA1,2.79E-70,0.28519018,0.697,0.448,4.60E-66,Inorganic pyrophosphatase,,
Osteoblast_2,PSENEN,5.58E-70,0.283223345,0.912,0.686,9.21E-66,Gamma-secretase subunit PEN-2,nonsurface,machine learning
Osteoblast_2,ENSCAFG00000018497,1.67E-69,0.297724529,0.938,0.765,2.76E-65,NA,NA,NA
Osteoblast_2,CCT2,5.11E-69,0.366008199,0.837,0.579,8.43E-65,T-complex protein 1 subunit beta,,
Osteoblast_2,SRP14,6.72E-69,0.431285845,0.923,0.726,1.11E-64,Signal recognition particle 14 kDa protein,,
Osteoblast_2,ENSCAFG00000002703,1.54E-68,0.256818138,0.891,0.643,2.53E-64,NA,NA,NA
